nopur,b1,b2,b3,b4,feat1,feat2,feat3,feat4,price1,price2,price3,price4,ipt,id,exp,inccat,flsize,qty
1,0,0,0,0,0,0,1,0,.108,.086,.031,.079,5,2,29.1,7,2,0
1,0,0,0,0,0,0,1,0,.108,.086,.031,.079,2,2,36.1,7,2,0
1,0,0,0,0,0,1,0,0,.108,.049,.033,.079,5,2,86.63,7,2,0
1,0,0,0,0,0,0,0,0,.108,.054,.031,.079,4,2,17.46,7,2,0
1,0,0,0,0,0,0,0,0,.108,.054,.031,.079,1,2,16.33,7,2,0
1,0,0,0,0,0,0,0,0,.122,.086,.05,.086,2,2,59.5,7,2,0
1,0,0,0,0,0,0,0,0,.108,.054,.031,.079,1,2,5.11,7,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.031,.079,4,2,14.71,7,2,0
1,0,0,0,0,0,0,0,0,.122,.086,.05,.086,1,2,3.58,7,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.031,.079,2,2,65.88,7,2,0
1,0,0,0,0,0,0,0,0,.122,.086,.05,.086,1,2,3.78,7,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.031,.079,2,2,13.08,7,2,0
1,0,0,0,0,0,0,0,0,.092,.086,.054,.086,4,2,1.86,7,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.05,.079,1,2,4.9,7,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.05,.079,1,2,61.54,7,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.05,.079,3,2,20.18,7,2,0
1,0,0,0,0,0,0,0,0,.122,.086,.05,.086,2,2,20.61,7,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.05,.079,1,2,24.01,7,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.05,.079,2,2,15.09,7,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.05,.079,1,2,24.85,7,2,0
1,0,0,0,0,0,0,1,0,.108,.086,.031,.079,4,2,55.54,7,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.031,.079,5,2,31.26,7,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.031,.079,6,2,64.6,7,2,0
1,0,0,0,0,0,0,0,0,.122,.086,.05,.086,1,2,4.38,7,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.031,.079,4,2,50.32,7,2,0
1,0,0,0,0,0,0,0,1,.115,.086,.06,.063,3,2,1.16,7,2,0
1,0,0,0,0,0,0,0,0,.122,.081,.061,.086,1,2,.98,7,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.03,.079,1,2,58.23,7,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.03,.079,2,2,26.89,7,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.05,.079,3,2,15.32,7,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.05,.079,4,2,61.5,7,2,0
1,0,0,0,0,0,0,0,1,.115,.086,.061,.063,1,2,7.85,7,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.05,.079,4,2,75.75,7,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.05,.079,5,2,33.13,7,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.05,.079,5,2,58.87,7,2,0
1,0,0,0,0,0,0,0,0,.122,.086,.05,.086,2,2,3.59,7,2,0
1,0,0,0,0,0,1,0,0,.115,.064,.061,.079,1,2,2.73,7,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.05,.079,3,2,59.77,7,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.05,.079,3,2,48.8,7,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.05,.079,4,2,75.18,7,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.05,.073,5,2,81.18,7,2,0
1,0,0,0,0,0,0,0,0,.122,.086,.05,.086,5,2,22.91,7,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.05,.063,3,2,62.67,7,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.05,.063,2,2,15.02,7,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.05,.063,4,2,34.49,7,2,0
1,0,0,0,0,0,0,0,0,.115,.086,.061,.079,1,2,3.1,7,2,0
1,0,0,0,0,1,0,0,0,.115,.086,.061,.079,10,2,18.95,7,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.05,.079,4,2,32.05,7,2,0
1,0,0,0,0,0,0,1,0,.108,.086,.031,.079,4,2,15.06,7,2,0
1,0,0,0,0,0,0,1,0,.108,.086,.031,.079,3,2,89.83,7,2,0
1,0,0,0,0,0,0,0,0,.122,.086,.05,.086,5,2,10.08,7,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.038,.079,2,2,32.15,7,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.038,.079,2,2,12.61,7,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.043,.079,2,2,90.9,7,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.043,.079,2,2,76.56,7,2,0
1,0,0,0,0,0,0,0,0,.122,.086,.05,.086,3,2,22.39,7,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.043,.079,4,2,34.02,7,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.043,.079,2,2,24.52,7,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.043,.063,7,2,79.66,7,2,0
1,0,0,0,0,0,0,0,0,.122,.086,.05,.086,1,2,19.32,7,2,0
0,0,1,0,0,0,0,0,0,.11,.049,.061,.079,20,3,13.24,1,1,2
1,0,0,0,0,0,0,0,0,.103,.081,.066,.081,5,3,1.67,1,1,0
1,0,0,0,0,0,0,0,0,.103,.081,.066,.079,3,3,4.09,1,1,0
1,0,0,0,0,0,0,0,0,.105,.084,.071,.079,2,3,4.83,1,1,0
1,0,0,0,0,0,0,0,0,.103,.081,.066,.079,1,3,11.32,1,1,0
1,0,0,0,0,0,0,0,0,.103,.081,.066,.079,2,3,12.01,1,1,0
1,0,0,0,0,0,0,0,0,.103,.081,.066,.079,4,3,3.56,1,1,0
1,0,0,0,0,0,0,0,0,.103,.081,.066,.079,4,3,6.84,1,1,0
1,0,0,0,0,0,0,0,0,.103,.081,.066,.079,4,3,2.15,1,1,0
1,0,0,0,0,0,0,0,0,.103,.081,.066,.079,3,3,7.15,1,1,0
1,0,0,0,0,0,0,0,0,.103,.081,.066,.079,4,3,5.05,1,1,0
1,0,0,0,0,0,0,0,0,.103,.081,.066,.079,4,3,2.42,1,1,0
1,0,0,0,0,0,0,0,0,.103,.081,.066,.079,3,3,2.04,1,1,0
1,0,0,0,0,0,0,0,0,.103,.081,.05,.079,2,3,2.33,1,1,0
1,0,0,0,0,0,0,0,0,.103,.081,.05,.079,2,3,2.51,1,1,0
1,0,0,0,0,0,0,0,0,.103,.081,.05,.079,2,3,2.39,1,1,0
1,0,0,0,0,0,0,0,0,.125,.081,.05,.079,3,3,2.35,1,1,0
1,0,0,0,0,0,0,0,0,.125,.081,.05,.079,4,3,9.25,1,1,0
1,0,0,0,0,0,0,0,0,.103,.081,.05,.079,3,3,6.29,1,1,0
1,0,0,0,0,0,0,0,0,.103,.081,.05,.079,8,3,8.91,1,1,0
1,0,0,0,0,0,0,0,0,.103,.081,.05,.079,3,3,2.74,1,1,0
1,0,0,0,0,0,0,0,0,.125,.081,.049,.079,4,3,11.04,1,1,0
1,0,0,0,0,0,0,0,0,.11,.081,.061,.079,1,3,13.14,1,1,0
1,0,0,0,0,0,0,0,0,.103,.081,.049,.079,4,3,8.43,1,1,0
1,0,0,0,0,0,0,0,0,.103,.081,.049,.079,3,3,9.1,1,1,0
1,0,0,0,0,0,0,0,0,.103,.081,.05,.079,4,3,9.02,1,1,0
1,0,0,0,0,0,0,0,0,.103,.081,.05,.079,1,3,2.41,1,1,0
1,0,0,0,0,0,0,0,0,.103,.081,.049,.079,7,3,3.24,1,1,0
1,0,0,0,0,0,0,0,0,.103,.081,.049,.079,4,3,9.86,1,1,0
1,0,0,0,0,0,0,0,0,.11,.081,.061,.079,3,3,15.72,1,1,0
1,0,0,0,0,0,0,0,0,.125,.081,.049,.079,2,3,2.79,1,1,0
1,0,0,0,0,0,0,0,0,.125,.081,.05,.079,3,3,14.1,1,1,0
1,0,0,0,0,0,0,0,0,.125,.081,.05,.079,4,3,8.84,1,1,0
1,0,0,0,0,0,0,0,0,.103,.081,.05,.079,3,3,16.9,1,1,0
1,0,0,0,0,0,0,0,0,.103,.081,.05,.079,3,3,.65,1,1,0
1,0,0,0,0,0,0,0,0,.125,.09,.05,.079,5,3,10.78,1,1,0
1,0,0,0,0,0,0,0,0,.125,.09,.05,.079,4,3,14.52,1,1,0
1,0,0,0,0,0,0,0,0,.103,.09,.05,.079,3,3,6.14,1,1,0
1,0,0,0,0,0,0,0,0,.103,.09,.05,.079,2,3,10.01,1,1,0
1,0,0,0,0,0,0,0,0,.11,.086,.047,.079,7,3,19.1,1,1,0
1,0,0,0,0,0,0,0,0,.103,.09,.05,.079,3,3,9.98,1,1,0
1,0,0,0,0,0,0,0,0,.11,.086,.061,.079,3,3,27.79,1,1,0
0,0,1,0,0,0,0,0,0,.103,.044,.049,.079,6,3,12.6,1,1,1
1,0,0,0,0,0,0,0,0,.11,.09,.061,.079,3,3,12.85,1,1,0
0,0,1,0,0,0,0,0,0,.103,.044,.049,.079,1,3,2.89,1,1,1
1,0,0,0,0,0,0,0,0,.11,.09,.061,.079,4,3,19.04,1,1,0
1,0,0,0,0,0,0,0,0,.125,.09,.049,.079,2,3,2.19,1,1,0
1,0,0,0,0,0,0,0,0,.125,.09,.049,.079,1,3,2.09,1,1,0
1,0,0,0,0,0,0,0,0,.11,.09,.061,.081,4,3,19.89,1,1,0
1,0,0,0,0,0,0,0,0,.114,.113,.061,.079,6,3,17.55,1,1,0
1,0,0,0,0,0,0,0,0,.103,.081,.05,.079,1,3,6.22,1,1,0
1,0,0,0,0,0,0,0,0,.103,.081,.05,.079,1,3,1.49,1,1,0
1,0,0,0,0,0,0,0,0,.103,.081,.05,.079,5,3,2.83,1,1,0
1,0,0,0,0,0,0,0,0,.103,.081,.05,.079,2,3,8.53,1,1,0
1,0,0,0,0,0,0,0,0,.103,.081,.05,.079,7,3,8.75,1,1,0
1,0,0,0,0,0,0,0,0,.103,.081,.05,.079,4,3,9.93,1,1,0
1,0,0,0,0,0,0,0,0,.11,.09,.061,.081,3,3,24.25,1,1,0
1,0,0,0,0,0,0,0,0,.103,.081,.049,.079,1,3,1.65,1,1,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,6,3,12.52,1,1,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,2,3,10.12,1,1,0
1,0,0,0,0,0,0,0,0,.11,.09,.061,.081,4,3,15.01,1,1,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,5,3,7.86,1,1,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,5,3,2.32,1,1,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,3,3,6.09,1,1,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,3,3,7.59,1,1,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,2,3,2.07,1,1,0
1,0,0,0,0,0,1,0,0,.103,.081,.049,.079,3,3,11.34,1,1,0
1,0,0,0,0,0,0,0,0,.11,.09,.045,.081,6,3,19.71,1,1,0
1,0,0,0,0,0,0,0,0,.103,.065,.049,.079,4,3,3.51,1,1,0
1,0,0,0,0,0,0,0,0,.11,.09,.054,.081,4,3,14.16,1,1,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,1,3,2.64,1,1,0
1,0,0,0,0,0,0,0,0,.117,.125,.051,.079,6,3,12.27,1,1,0
1,0,0,0,0,0,0,0,0,.112,.083,.076,.09,7,3,15.98,1,1,0
1,0,0,0,0,0,0,0,0,.112,.083,.076,.09,3,3,6.8,1,1,0
1,0,0,0,0,0,0,0,0,.11,.081,.061,.081,4,3,20.36,1,1,0
1,0,0,0,0,0,0,0,0,.108,.081,.05,.081,4,3,3.24,1,1,0
0,1,0,0,0,0,0,0,0,.032,.095,.058,.103,2,3,9.53,1,1,1
0,1,0,0,0,0,0,0,0,.108,.095,.058,.103,2,3,4.5,1,1,1
0,1,0,0,0,0,0,0,0,.108,.095,.058,.103,4,3,15.48,1,1,1
1,0,0,0,0,0,0,0,0,.134,.095,.059,.104,6,3,6.89,1,1,0
1,0,0,0,0,0,0,0,0,.108,.081,.049,.079,9,3,12.87,1,1,0
1,0,0,0,0,0,0,0,0,.108,.081,.049,.079,5,3,12.31,1,1,0
1,0,0,0,0,0,0,0,0,.108,.081,.049,.079,2,3,7.97,1,1,0
1,0,0,0,0,0,0,0,0,.108,.081,.049,.079,5,3,5.91,1,1,0
1,0,0,0,0,0,0,0,0,.115,.081,.049,.079,6,3,12.38,1,1,0
1,0,0,0,0,0,0,1,0,.108,.081,.034,.079,6,3,3.29,1,1,0
1,0,0,0,0,0,0,0,0,.108,.081,.039,.079,3,3,19.81,1,1,0
1,0,0,0,0,0,0,0,0,.108,.081,.039,.079,3,3,17.18,1,1,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,10,3,12.37,1,1,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,5,3,11.65,1,1,0
1,0,0,0,0,0,0,0,0,.115,.086,.054,.079,5,3,11.5,1,1,0
1,0,0,0,0,1,0,0,0,.115,.086,.054,.079,5,3,11.14,1,1,0
1,0,0,0,0,0,0,0,0,.094,.086,.054,.079,7,3,8.63,1,1,0
1,0,0,0,0,0,0,0,0,.115,.086,.054,.079,6,3,9.01,1,1,0
1,0,0,0,0,0,0,0,0,.115,.086,.054,.079,4,3,6.78,1,1,0
1,0,0,0,0,0,0,0,0,.112,.086,.061,.079,4,3,19.12,1,1,0
1,0,0,0,0,0,0,0,0,.083,.086,.054,.079,9,3,4.58,1,1,0
1,0,0,0,0,0,0,0,0,.083,.086,.054,.079,2,3,14.47,1,1,0
0,1,0,0,0,0,0,0,0,.055,.086,.054,.079,4,3,10.91,1,1,2
1,0,0,0,0,0,0,0,0,.11,.081,.053,.079,6,3,12.45,1,1,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,3,3,13.29,1,1,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,6,3,5.83,1,1,0
0,1,0,0,0,0,0,0,0,.083,.086,.054,.079,6,3,15.7,1,1,2
0,1,0,0,0,0,0,0,0,.083,.086,.054,.079,3,3,12.83,1,1,2
1,0,0,0,0,0,0,0,0,.083,.086,.054,.079,2,3,4.15,1,1,0
1,0,0,0,0,0,0,0,0,.083,.086,.054,.079,10,3,10.43,1,1,0
1,0,0,0,0,0,0,0,0,.083,.086,.054,.079,24,3,11.22,1,1,0
1,0,0,0,0,0,0,0,0,.132,.086,.054,.079,7,3,10.52,1,1,0
1,0,0,0,0,1,0,0,0,.108,.086,.054,.079,8,3,10.15,1,1,0
1,0,0,0,0,1,0,0,0,.108,.086,.054,.079,4,3,13.82,1,1,0
1,0,0,0,0,0,0,0,0,.095,.086,.054,.079,2,3,9.65,1,1,0
1,0,0,0,0,0,0,0,0,.095,.086,.054,.079,5,3,11.64,1,1,0
1,0,0,0,0,0,0,1,0,.108,.086,.025,.079,8,3,19.44,1,1,0
1,0,0,0,0,0,0,0,0,.108,.086,.025,.079,8,3,8.32,1,1,0
1,0,0,0,0,0,0,0,0,.077,.086,.054,.079,6,3,4.54,1,1,0
1,0,0,0,0,1,0,0,0,.132,.086,.054,.079,9,3,9.48,1,1,0
1,0,0,0,0,0,0,0,0,.09,.086,.054,.079,5,3,10.22,1,1,0
1,0,0,0,0,0,0,0,0,.118,.086,.054,.079,7,3,3.24,1,1,0
1,0,0,0,0,0,0,0,0,.118,.086,.054,.079,6,3,7.84,1,1,0
1,0,0,0,0,0,0,0,0,.122,.086,.054,.079,11,3,8.27,1,1,0
1,0,0,0,0,0,0,0,0,.122,.086,.054,.079,1,3,23.06,1,1,0
1,0,0,0,0,0,0,0,0,.122,.086,.054,.079,13,3,6.2,1,1,0
1,0,0,0,0,0,1,0,0,.122,.064,.054,.086,4,3,6.42,1,1,0
1,0,0,0,0,0,1,0,0,.122,.064,.054,.086,4,3,2.23,1,1,0
1,0,0,0,0,0,0,0,0,.122,.066,.054,.066,2,3,12.11,1,1,0
1,0,0,0,0,0,0,0,0,.122,.066,.054,.066,4,3,11.39,1,1,0
0,1,0,0,0,0,0,0,1,.115,.086,.056,.063,4,3,12.64,1,1,1
0,1,0,0,0,0,0,0,1,.032,.086,.056,.063,3,3,3.92,1,1,1
0,0,0,0,1,0,0,0,1,.115,.086,.061,.063,3,3,12.04,1,1,2
0,0,1,0,0,0,0,0,0,.115,.055,.061,.064,7,3,14.58,1,1,2
1,0,0,0,0,0,0,0,0,.115,.086,.061,.079,9,3,.77,1,1,0
1,0,0,0,0,0,0,0,0,.115,.086,.061,.079,2,3,12.15,1,1,0
1,0,0,0,0,0,1,0,0,.115,.079,.061,.079,5,3,16.03,1,1,0
0,0,1,0,0,0,0,1,0,.115,.063,.061,.079,4,3,19.31,1,1,2
1,0,0,0,0,0,0,0,0,.042,.086,.061,.079,7,3,10.3,1,1,0
1,0,0,0,0,0,0,0,0,.042,.086,.061,.079,5,3,10.17,1,1,0
1,0,0,0,0,0,0,0,0,.115,.084,.061,.079,7,3,10.48,1,1,0
1,0,0,0,0,0,0,0,0,.115,.086,.061,.079,3,3,7.48,1,1,0
1,0,0,0,0,0,0,0,0,.11,.086,.061,.084,4,3,17.69,1,1,0
1,0,0,0,0,1,0,0,0,.083,.086,.061,.066,6,3,12.34,1,1,0
1,0,0,0,0,1,0,0,0,.042,.086,.061,.063,4,3,11.2,1,1,0
1,0,0,0,0,0,0,0,1,.048,.043,.061,.063,7,3,11.54,1,1,0
1,0,0,0,0,0,0,0,0,.11,.086,.025,.079,1,3,18.9,1,1,0
1,0,0,0,0,0,0,0,0,.11,.086,.025,.079,3,3,7.17,1,1,0
0,0,1,0,0,0,0,0,1,.042,.031,.061,.063,3,3,10.25,1,1,4
1,0,0,0,0,0,0,0,0,.11,.088,.063,.084,6,3,54.52,1,1,0
1,0,0,0,0,0,0,0,0,.11,.088,.063,.084,4,3,32.84,1,1,0
1,0,0,0,0,0,0,0,0,.055,.063,.061,.063,5,3,13.55,1,1,0
1,0,0,0,0,0,0,0,0,.083,.086,.061,.063,6,3,1.72,1,1,0
1,0,0,0,0,0,0,0,0,.11,.088,.033,.079,2,3,12.32,1,1,0
1,0,0,0,0,0,0,0,0,.11,.088,.033,.079,1,3,.99,1,1,0
0,0,0,1,0,0,0,0,0,.11,.081,.066,.079,20,4,8.67,11,2,4
1,0,0,0,0,0,0,0,0,.103,.081,.066,.079,1,4,4.24,11,2,0
0,0,0,1,0,0,0,0,0,.11,.081,.066,.079,3,4,24.68,11,2,4
1,0,0,0,0,0,0,0,0,.108,.09,.061,.079,1,4,6.57,11,2,0
1,0,0,0,0,0,0,0,0,.11,.074,.066,.079,4,4,28.59,11,2,0
1,0,0,0,0,0,0,0,0,.103,.081,.066,.079,2,4,22.23,11,2,0
0,0,1,0,0,0,0,0,0,.135,.081,.066,.079,4,4,13.17,11,2,1
1,0,0,0,0,0,0,0,0,.103,.09,.05,.079,4,4,12.94,11,2,0
0,0,1,0,0,0,0,0,0,.135,.081,.066,.079,1,4,43.71,11,2,1
1,0,0,0,0,0,0,0,0,.11,.074,.043,.079,11,4,4.36,11,2,0
1,0,0,0,0,0,0,0,0,.11,.074,.043,.079,5,4,61.68,11,2,0
1,0,0,0,0,0,0,0,0,.108,.09,.066,.079,1,4,11.17,11,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.05,.079,15,4,6.36,11,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.05,.079,4,4,21.74,11,2,0
1,0,0,0,0,0,0,0,0,.105,.084,.049,.079,7,4,6.43,11,2,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,357,4,56.13,11,2,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,1,4,35.34,11,2,0
1,0,0,0,0,0,0,0,0,.11,.081,.061,.079,6,4,17.34,11,2,0
1,0,0,0,0,0,0,0,0,.098,.09,.049,.079,4,4,6.65,11,2,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,1,4,8.83,11,2,0
0,0,0,1,0,0,0,0,0,.11,.081,.061,.079,16,4,3.17,11,2,2
0,0,0,1,0,0,0,0,0,.11,.081,.061,.079,1,4,6.82,11,2,2
1,0,0,0,0,0,0,0,0,.105,.083,.05,.077,2,4,3.63,11,2,0
1,0,0,0,0,0,0,0,0,.105,.083,.05,.077,1,4,9.58,11,2,0
1,0,0,0,0,0,0,1,0,.11,.081,.042,.079,1,4,.92,11,2,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,1,4,3.89,11,2,0
1,0,0,0,0,0,0,1,0,.11,.081,.042,.079,1,4,43.65,11,2,0
1,0,0,0,0,0,0,0,0,.11,.081,.053,.079,6,4,6.39,11,2,0
0,0,0,1,0,0,0,0,0,.103,.081,.049,.079,3,4,39.76,11,2,2
1,0,0,0,0,0,0,0,0,.11,.081,.053,.079,1,4,8.73,11,2,0
1,0,0,0,0,0,0,0,0,.098,.09,.049,.079,1,4,1.69,11,2,0
1,0,0,0,0,0,0,0,0,.103,.081,.049,.079,10,4,35.76,11,2,0
1,0,0,0,0,0,0,1,0,.11,.081,.042,.079,1,4,.77,11,2,0
1,0,0,0,0,0,0,0,0,.11,.081,.042,.079,9,4,5.57,11,2,0
1,0,0,0,0,0,0,0,0,.103,.081,.049,.079,2,4,56,11,2,0
1,0,0,0,0,0,0,0,0,.103,.081,.049,.079,9,4,66.88,11,2,0
1,0,0,0,0,0,0,0,0,.11,.09,.049,.079,1,4,.98,11,2,0
1,0,0,0,0,0,0,0,0,.108,.09,.05,.079,6,4,22.06,11,2,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,4,4,33.02,11,2,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,5,4,2.87,11,2,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,1,4,38.02,11,2,0
1,0,0,0,0,0,0,0,0,.108,.081,.061,.086,9,4,40.02,11,2,0
1,0,0,0,0,0,0,0,0,.103,.081,.049,.079,6,4,63.23,11,2,0
1,0,0,0,0,0,0,0,0,.11,.081,.061,.079,21,4,1.57,11,2,0
1,0,0,0,0,0,0,0,0,.103,.081,.049,.079,1,4,45.59,11,2,0
1,0,0,0,0,0,0,0,0,.125,.09,.049,.079,9,4,18.76,11,2,0
1,0,0,0,0,0,0,0,0,.103,.09,.049,.079,4,4,5.3,11,2,0
1,0,0,0,0,0,1,0,0,.103,.082,.049,.079,11,4,19.76,11,2,0
1,0,0,0,0,0,1,0,0,.106,.064,.051,.081,3,4,56.89,11,2,0
1,0,0,0,0,0,1,0,0,.11,.081,.044,.079,1,4,7.76,11,2,0
1,0,0,0,0,0,0,0,0,.125,.09,.049,.079,11,4,4.48,11,2,0
1,0,0,0,0,0,0,0,0,.103,.081,.049,.079,1,4,38.35,11,2,0
1,0,0,0,0,0,0,0,0,.103,.081,.049,.079,5,4,9.47,11,2,0
1,0,0,0,0,0,0,0,0,.108,.09,.049,.079,14,4,17.55,11,2,0
1,0,0,0,0,0,0,0,0,.112,.061,.066,.079,1,4,3.52,11,2,0
1,0,0,0,0,0,0,0,0,.112,.061,.066,.079,2,4,44.95,11,2,0
1,0,0,0,0,0,0,0,0,.115,.081,.066,.079,8,4,28.67,11,2,0
1,0,0,0,0,0,0,0,0,.103,.081,.066,.079,4,4,7.53,11,2,0
1,0,0,0,0,0,0,0,0,.108,.081,.049,.079,7,4,33.59,11,2,0
1,0,0,0,0,0,0,1,0,.11,.081,.066,.079,1,4,3.34,11,2,0
1,0,0,0,0,0,0,0,0,.108,.081,.061,.081,2,4,14.28,11,2,0
1,0,0,0,0,0,0,0,0,.11,.081,.066,.079,5,4,35.11,11,2,0
1,0,0,0,0,0,0,0,0,.115,.081,.049,.079,3,4,9.9,11,2,0
1,0,0,0,0,0,0,0,0,.115,.081,.049,.079,8,4,44.77,11,2,0
1,0,0,0,0,0,0,0,0,.115,.081,.049,.079,4,4,13.09,11,2,0
1,0,0,0,0,0,0,1,0,.115,.081,.031,.079,4,4,9.54,11,2,0
1,0,0,0,0,0,1,0,0,.108,.042,.05,.079,6,4,53.27,11,2,0
1,0,0,0,0,0,0,0,0,.115,.081,.032,.079,4,4,5.16,11,2,0
0,0,1,0,0,0,0,0,0,.108,.086,.05,.079,5,4,79.71,11,2,2
1,0,0,0,0,0,0,0,0,.11,.081,.054,.084,9,4,28.1,11,2,0
1,0,0,0,0,0,0,0,0,.115,.086,.049,.079,4,4,21.85,11,2,0
1,0,0,0,0,0,0,0,0,.122,.086,.061,.086,3,4,11.27,11,2,0
1,0,0,0,0,1,0,0,0,.115,.086,.054,.079,3,4,36.14,11,2,0
1,0,0,0,0,0,0,0,0,.111,.081,.059,.079,1,4,4.74,11,2,0
1,0,0,0,0,0,0,0,0,.115,.086,.054,.079,6,4,5.25,11,2,0
1,0,0,0,0,0,0,0,0,.122,.086,.061,.086,1,4,3.1,11,2,0
1,0,0,0,0,0,0,0,0,.115,.086,.054,.079,2,4,34.99,11,2,0
1,0,0,0,0,0,0,0,0,.115,.086,.054,.079,1,4,20.52,11,2,0
1,0,0,0,0,0,0,0,0,.122,.096,.057,.086,5,4,17.16,11,2,0
1,0,0,0,0,0,0,0,0,.11,.081,.037,.079,6,4,2.82,11,2,0
1,0,0,0,0,0,0,0,0,.122,.086,.061,.086,11,4,3.47,11,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,1,4,30.21,11,2,0
0,0,1,0,0,0,0,1,0,.112,.086,.061,.079,3,4,24.39,11,2,2
1,0,0,0,0,0,0,1,0,.115,.081,.044,.079,1,4,1.79,11,2,0
1,0,0,0,0,0,0,1,0,.115,.081,.044,.079,2,4,2.6,11,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.049,.079,3,4,73.43,11,2,0
1,0,0,0,0,0,0,0,0,.112,.081,.05,.079,5,4,4.53,11,2,0
0,1,0,0,0,0,0,0,0,.025,.086,.054,.079,3,4,101.77,11,2,4
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,6,4,34.48,11,2,0
1,0,0,0,0,0,0,1,0,.11,.086,.042,.079,1,4,5.46,11,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,1,4,10.47,11,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,8,4,34.57,11,2,0
1,0,0,0,0,0,0,1,0,.115,.081,.042,.079,1,4,10.68,11,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,4,4,3.87,11,2,0
1,0,0,0,0,0,0,0,0,.11,.081,.044,.079,1,4,36.33,11,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,1,4,4.17,11,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,3,4,2.21,11,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,5,4,28.86,11,2,0
1,0,0,0,0,0,0,0,0,.103,.061,.054,.079,6,4,24.27,11,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,7,4,25.17,11,2,0
1,0,0,0,0,0,0,0,0,.108,.086,.054,.079,14,4,57.66,11,2,0
1,0,0,0,0,0,0,0,0,.112,.081,.029,.084,1,4,11.59,11,2,0
1,0,0,0,0,1,0,0,0,.125,.086,.061,.074,5,4,3.97,11,2,0
1,0,0,0,0,1,0,0,0,.083,.086,.054,.079,2,4,16.93,11,2,0
1,0,0,0,0,1,0,0,0,.083,.086,.054,.079,3,4,4.14,11,2,0
